,periodo,norm_diff,norm_diff_prom,El Niño,La Niña
555,1975-04,-0.30723010214339663,0.05515086064546599,0,0
556,1975-05,0.205623468216539,-0.01926610294945116,0,0
557,1975-06,0.2786371632291548,0.09394913042619446,0,0
558,1975-07,0.8994606578602674,0.37425903424730517,0,1
559,1975-08,0.712540922066809,0.3458208540730554,0,0
560,1975-09,0.47337033520469957,0.3770670740723456,0,1
561,1975-10,0.463572921320915,0.5055342446497308,0,1
562,1975-11,0.1038413409560112,0.48857055677297617,0,1
563,1975-12,1.5342299467430098,0.6978360206919522,0,1
564,1976-01,0.01862452388479577,0.5510299983627068,0,1
565,1976-02,0.3957221684946161,0.4982268727673413,0,1
566,1976-03,0.8714601327580396,0.5645751723595647,0,1
567,1976-04,0.48845188230250386,0.5687216658564961,0,1
568,1976-05,0.24551268016971367,0.5923335557254465,0,1
569,1976-06,0.2963084127362316,0.38601330005765017,0,1
570,1976-07,-0.31522120389947306,0.3303723454269387,0,0
